run,temp,temppoor,temp2,temp2poor,prec,precpoor,prec2,prec2poor
741,.0041551,.0981986,-.0001975,-.0023161,.0000223,.0000306,-4.52e-09,-9.94e-09
742,.010021,.0480932,-.0003288,-.0013382,.0000189,.0000451,-3.83e-09,-1.31e-08
743,-.0018991,.0042922,.0000667,-.0004283,-.0000288,.0000457,7.71e-09,-1.23e-08
744,.0074234,.0093498,-.0002157,-.0002934,.0000503,.0000494,-1.41e-08,-1.44e-08
745,.0163671,.0054971,-.0005846,-.0002953,.000025,.000026,-5.21e-09,-9.62e-09
746,.0059406,.0329127,-.0002006,-.000833,-2.20e-06,.0000398,-1.55e-09,-1.19e-08
747,.014578,.0840563,-.0004808,-.0020082,-2.34e-06,.0000424,3.63e-10,-1.41e-08
748,.0113972,.0144059,-.0003695,-.0005799,3.30e-06,.0000169,-3.53e-09,-3.60e-09
749,.0080356,.036253,-.0002668,-.0008843,.0000315,.0000194,-7.25e-09,-5.05e-09
750,.0065124,.047215,-.0002039,-.001139,1.95e-06,.0000113,-5.47e-09,-1.45e-09
751,.0079134,.0196728,-.000264,-.0007139,.0000209,.0000181,-3.56e-09,-3.99e-09
752,.0093519,.0244307,-.0004018,-.0007078,4.67e-06,.0000381,-1.67e-09,-7.32e-09
753,.0047411,.0460387,-.0002894,-.0012692,-8.42e-06,.0000228,6.34e-09,-7.15e-09
754,.0111279,.0112583,-.0004639,-.0006444,-.0000309,.0000255,1.30e-08,-6.86e-09
755,.0069256,.030255,-.0002071,-.0009874,-.0000127,.0000326,1.08e-09,-1.05e-08
756,.0069457,.0468451,-.0002663,-.0011027,-.0000149,.0000191,5.03e-09,-5.27e-09
757,.0200829,.0041149,-.0007484,-.0002913,-1.70e-06,.0000288,2.86e-09,-8.20e-09
758,.0072284,.0033783,-.0003388,-.0001975,-6.59e-06,.0000115,1.06e-09,-4.45e-09
759,.0044,.022968,-.0003297,-.0005932,6.29e-06,.0000247,-5.74e-09,-7.93e-09
760,.0034431,.087039,-.0001163,-.0021237,.0000211,.0000527,-5.34e-09,-1.21e-08
761,.0059232,.0083606,-.0001885,-.0004851,.0000188,.0000191,-3.92e-09,-3.19e-09
762,.0043179,.0114216,-.0001131,-.0004724,.0000107,.0000441,-3.50e-09,-1.22e-08
763,.0105757,.0272852,-.0004166,-.0008836,6.55e-07,.0000171,-9.83e-10,-4.99e-09
764,.0116659,.0287672,-.0004998,-.0006689,.0000254,.0000163,-5.09e-09,-5.85e-09
765,.0151179,.0416378,-.0005094,-.0010459,.0000473,.0000288,-1.11e-08,-8.02e-09
766,.0108053,.0180482,-.0003136,-.0006203,5.90e-06,.0000341,-1.78e-09,-1.10e-08
767,.0023056,.0445843,-.0000415,-.0012103,2.05e-06,.0000237,-8.82e-10,-6.26e-09
768,.0135546,.0554727,-.0005756,-.0013174,-8.42e-06,.0000153,1.40e-09,-5.14e-09
769,.0052014,.002532,-.0003175,-.0002696,-2.51e-06,.0000114,4.45e-10,-2.34e-09
770,.0104269,.0083637,-.0003299,-.0004683,-6.61e-06,-2.76e-06,-4.72e-09,-1.01e-09
771,.0045821,.0483308,-.0002276,-.00127,.0000288,.000046,-9.01e-09,-1.42e-08
772,.0073298,-.0087891,-.0002816,-.0001593,.0000258,.0000148,-9.07e-09,-5.35e-09
773,.008717,-.0007682,-.0003588,-.0002286,.0000143,.0000309,-2.22e-09,-6.10e-09
774,.013043,.0401303,-.0003959,-.0010141,-6.97e-06,.0000308,-9.13e-10,-7.79e-09
775,.0050709,.0512472,-.0000589,-.0012278,7.21e-06,.0000269,-3.31e-09,-6.36e-09
776,.0123464,.0080308,-.0004745,-.0005121,-.0000126,5.21e-06,-1.15e-09,-1.61e-09
777,.0057364,.0360186,-.0002435,-.001015,-9.65e-06,.0000148,5.62e-09,-4.60e-09
778,.0161729,.0874469,-.0006233,-.0020026,-5.56e-06,.0000127,1.82e-09,-6.84e-09
779,.0075185,.0133048,-.0001726,-.0006497,-7.42e-06,.000016,2.48e-11,-5.90e-09
780,.002952,.0119757,-.0000467,-.0005381,.0000278,.0000325,-6.39e-09,-1.04e-08
781,.0182591,.0309115,-.0006123,-.0009742,.0000117,.0000188,-8.09e-09,-3.32e-09
782,.0042202,.0105984,-.0002376,-.0004545,.0000324,.0000204,-9.76e-09,-5.80e-09
783,.0128436,.018547,-.0004938,-.0006511,1.04e-06,.0000514,-7.86e-10,-1.37e-08
784,.0030901,.024733,-.0000898,-.0007218,5.61e-06,4.47e-06,-2.09e-09,-1.72e-09
785,.0088111,.0342231,-.0001755,-.0009427,-6.62e-06,.0000229,-2.56e-09,-6.93e-09
786,.015611,.009349,-.000439,-.0005232,.000014,.0000188,-4.68e-09,-5.10e-09
787,.0145448,.0175052,-.0004717,-.0007442,-3.26e-06,.0000141,-4.66e-09,-2.97e-09
788,.0067589,.0336817,-.0003582,-.0009024,.0000302,.0000133,-6.93e-09,-2.42e-09
789,.0133374,.0309116,-.0004866,-.0008609,-.0000104,.0000345,2.29e-09,-9.73e-09
790,.0177021,.0359959,-.0006741,-.0011284,4.78e-06,.0000202,-4.35e-10,-6.65e-09
791,.0081662,.0296048,-.0000761,-.000866,8.27e-06,.0000203,-2.56e-09,-6.98e-09
792,.0150716,.0518753,-.00053,-.0013789,5.92e-07,.0000341,-2.36e-09,-7.26e-09
793,.0070324,.0287924,-.0002033,-.000792,.0000156,2.30e-06,-7.84e-09,-1.55e-09
794,.0014751,.025795,-.0000254,-.000779,.0000228,.0000545,-4.25e-09,-1.22e-08
795,.0058265,.0377305,-.0002868,-.0008894,-8.98e-06,.0000388,2.63e-09,-1.09e-08
796,.0131564,.0138478,-.0003603,-.0004833,-2.37e-06,.0000494,-2.94e-09,-1.33e-08
797,.0090698,.0253195,-.0003803,-.000679,6.92e-06,.000011,-2.42e-09,-5.13e-09
798,.0078686,.0232975,-.0003581,-.0004941,.0000146,.0000208,-3.88e-09,-8.96e-09
799,.0029301,.0287142,-.0000354,-.0007956,-8.74e-06,3.56e-06,6.39e-10,-3.75e-09
800,.0024393,.0278503,-.0001828,-.0006523,.0000319,8.48e-06,-8.52e-09,-5.69e-09
801,.0052531,.0387216,-.0003002,-.0010136,7.94e-06,.0000408,-2.85e-09,-9.63e-09
802,.0139863,.0622669,-.0004595,-.0014397,.0000144,.0000404,-7.53e-09,-1.31e-08
803,.0067659,.0205817,-.0001864,-.000801,-7.38e-06,.0000644,8.06e-11,-2.39e-08
804,.0145183,.0640352,-.0003853,-.0016674,.0000102,2.22e-06,-4.32e-09,-4.01e-09
805,.0072292,.0280521,-.000326,-.0008328,-3.30e-06,.0000244,3.23e-09,-7.00e-09
806,.0093255,.0187809,-.0004202,-.0007413,-2.82e-06,.0000282,-5.77e-10,-9.81e-09
807,.0072409,.0296378,-.0002012,-.0009385,.0000233,.0000186,-7.59e-09,-5.16e-09
808,.008037,.0401723,-.0002352,-.0010474,-.0000199,.0000513,1.62e-09,-1.34e-08
809,.0104399,-.0000144,-.0002334,-.0002864,-6.05e-07,-1.88e-06,1.25e-09,7.37e-10
810,.0081815,.0251267,-.0002085,-.0007159,4.59e-06,.0000172,-1.41e-09,-6.89e-09
811,.0101095,.0314614,-.0003808,-.0008989,-.00001,.0000117,1.44e-09,-5.98e-09
812,.0028654,.0249483,-.0001515,-.0007658,7.19e-07,.0000335,-1.35e-10,-7.48e-09
813,.0012269,.012354,.0000766,-.0004025,.000015,.0000196,-7.13e-09,-5.59e-09
814,.0087638,.0116408,-.0002655,-.0006516,.0000321,-3.82e-07,-1.06e-08,-1.28e-09
815,.0113944,.00285,-.0001931,-.0002076,8.73e-06,.0000511,-3.31e-09,-1.39e-08
816,.011137,.032094,-.000408,-.0008107,-8.51e-06,.0000341,3.73e-10,-7.87e-09
817,.0088665,.0191227,-.000545,-.000658,-.0000214,.0000209,2.18e-09,-5.01e-09
818,.0068425,.013351,-.0003019,-.0005157,-5.15e-06,.0000195,-2.15e-12,-5.78e-09
819,.0029421,.0407714,-.0001525,-.0009735,8.90e-06,.0000362,-2.60e-09,-9.34e-09
820,.0073583,.0192803,-.0002884,-.0006825,-.0000146,.0000203,7.64e-10,-8.53e-09
821,.012929,.0284156,-.0004103,-.000853,-3.70e-06,.0000223,3.92e-10,-6.86e-09
822,.0090324,.0171587,-.0003303,-.0007087,-2.24e-07,.0000225,4.65e-10,-7.15e-09
823,.0110695,.0143652,-.0002335,-.0005513,-6.78e-06,-5.57e-06,5.36e-11,1.69e-09
824,.0102747,.0229516,-.0004709,-.0008151,8.95e-06,.0000135,-7.79e-09,-4.04e-09
825,.0127372,.0199283,-.0005998,-.0006746,-.000011,.0000246,4.03e-09,-7.74e-09
826,.0061087,.0446767,-.0002181,-.0011598,-6.88e-06,-1.43e-07,1.00e-09,-2.83e-09
827,.01223,.0323018,-.0006016,-.0009874,.0000124,.0000143,-4.58e-09,-3.55e-09
828,.005365,.084467,-.0002626,-.0020489,4.99e-06,.0000302,-1.88e-09,-9.30e-09
829,.0073299,.0145019,-.0002635,-.0006175,3.99e-06,.0000118,-1.28e-09,-5.81e-09
830,.0095119,.0614402,-.0003729,-.0014847,-.0000188,.0000211,4.45e-09,-7.51e-09
831,.0114504,.0334266,-.0001816,-.0010807,.0000212,.0000202,-3.35e-09,-4.93e-09
832,.0051959,.0030472,-.0000328,-.0003587,1.98e-06,.0000276,-4.64e-09,-8.75e-09
833,.0031612,.0259968,-.000073,-.0006773,.0000138,.0000367,-4.90e-09,-9.30e-09
834,-.0002561,.0559967,.0000449,-.0013469,.0000158,.0000215,-5.74e-09,-6.48e-09
835,.0063168,-.0003737,-.0001897,-.0001212,.000021,.0000262,-6.69e-09,-8.71e-09
836,.0134185,.0368122,-.0005527,-.0011331,.0000371,.0000134,-1.15e-08,-3.51e-09
837,.0118086,.0370484,-.0004488,-.0009992,2.10e-06,.00002,2.61e-10,-7.47e-09
838,.006686,.0054654,-.0002961,-.0004944,8.21e-06,.0000453,-4.77e-09,-1.08e-08
839,.0024206,.0088559,-.0000763,-.00041,.0000137,.0000184,-2.65e-09,-5.20e-09
840,.0044666,.0088976,-.0002855,-.0004422,2.62e-06,.0000598,-3.87e-09,-1.82e-08
841,.0081369,.0496982,-.0002025,-.0011174,-4.73e-06,.0000188,9.56e-10,-6.40e-09
842,.0022121,.0689044,-.0000764,-.0015086,.0000173,.0000502,-7.94e-09,-1.34e-08
843,.0108559,.032606,-.0004823,-.0010722,.0000202,.0000256,-4.99e-09,-7.38e-09
844,.0130008,.0254322,-.000468,-.0007988,.0000144,.0000241,-4.58e-09,-6.04e-09
845,.0117,.0068901,-.0003722,-.0002741,-4.26e-06,.000034,1.79e-09,-9.15e-09
846,.0126695,.0336564,-.0004025,-.0008841,.0000332,.0000261,-1.02e-08,-7.44e-09
847,.0037256,.0548641,-.0000587,-.0013496,6.81e-06,.0000107,-1.84e-09,-5.47e-09
848,.0079695,.0109622,-.0003063,-.0003862,.0000399,.0000483,-1.35e-08,-1.51e-08
849,.0065561,.0061293,-.0003893,-.0002287,.0000187,.0000374,-3.75e-09,-1.07e-08
850,.008526,.024803,-.0002464,-.0007714,.0000301,.000022,-1.16e-08,-5.37e-09
851,.0150862,-.0089994,-.0004354,-.0002051,-3.04e-06,.000036,2.51e-09,-1.01e-08
852,.0082168,.0421653,-.0002899,-.0011276,6.14e-06,.0000134,-3.91e-09,-4.37e-09
853,.0089735,.0449935,-.000265,-.0012429,7.26e-06,.0000137,-2.88e-09,-1.75e-09
854,.0052853,.0544012,-.0001966,-.0014977,-1.39e-06,.0000172,-1.18e-09,-7.60e-09
855,.0076073,.0313724,-.0001614,-.0010753,.0000203,.0000157,-8.18e-09,-4.61e-09
856,.0090371,.038641,-.0002292,-.0011122,-.0000219,.0000166,5.43e-09,-6.10e-09
857,.0082602,.0157136,-.0002393,-.0006022,.0000102,.0000434,-3.06e-09,-1.31e-08
858,.0057448,.0064512,-.0001809,-.0003136,.0000353,.0000356,-8.72e-09,-9.52e-09
859,.0098558,.0246974,-.0002601,-.0007283,.0000212,.0000402,-8.20e-09,-1.09e-08
860,.0178897,.005248,-.0006394,-.0003625,.0000298,.000014,-1.08e-08,-3.89e-09
861,.0067084,.0397357,-.0000309,-.0012376,-.0000144,.0000103,2.39e-09,-4.40e-10
862,.0156118,.0305939,-.0006912,-.0008175,-.0000129,.0000265,-1.34e-09,-8.45e-09
863,.0113845,.0021106,-.0005718,-.000214,.0000282,.0000298,-8.83e-09,-6.37e-09
864,.0079222,.0226135,-.0003286,-.0006616,.0000125,.0000463,-1.70e-09,-1.23e-08
865,.0087688,.0218375,-.000318,-.0006711,-.0000115,.0000293,1.39e-09,-7.37e-09
866,.0034911,.0107723,-.0000775,-.0004678,6.37e-06,-1.76e-06,-1.78e-09,-1.20e-09
867,.0099421,.0118508,-.0003481,-.0005453,-4.73e-06,.000042,-6.72e-10,-1.12e-08
868,.0123596,.0498791,-.0003581,-.0012482,-2.94e-06,.0000165,2.61e-09,-4.74e-09
869,.0100057,.0150488,-.0003529,-.000476,-3.24e-07,5.81e-06,-2.89e-09,-4.12e-09
870,.0026696,.0103288,-.0001559,-.0002955,7.60e-06,.0000302,-1.65e-09,-8.37e-09
871,.0074997,.0145981,-.0002744,-.000617,-1.87e-07,9.90e-06,-4.22e-10,-5.76e-09
872,.0072265,.0045736,-.000394,-.0003443,.0000108,.0000424,-3.82e-09,-1.09e-08
873,.0067482,.0318406,-.0002583,-.0008148,.0000334,.0000188,-5.11e-09,-4.30e-09
874,.0017474,.0209766,-.0000474,-.0009218,-5.60e-06,-1.69e-06,4.75e-09,1.79e-09
875,.0057905,.0229018,-.0002662,-.0007697,-9.58e-06,.0000461,3.01e-09,-1.14e-08
876,.0133104,.0055763,-.0005594,-.000511,.0000167,.0000164,-4.25e-09,-4.95e-09
877,.0146668,.0167527,-.0005949,-.0005847,.0000363,.0000374,-1.08e-08,-1.09e-08
878,.0059389,.0248696,-.0003134,-.0006975,.0000431,.0000116,-1.09e-08,-3.23e-09
879,.0075497,.036216,-.0001652,-.0008567,6.31e-06,.0000451,-2.07e-09,-1.35e-08
880,.0012372,.0332873,-.0000252,-.0008426,.0000296,.000018,-7.54e-09,-4.21e-09
881,.0090079,.027805,-.0003977,-.0009471,-1.35e-06,.0000564,4.70e-09,-1.48e-08
882,.0154893,.0349318,-.0005519,-.0010792,.0000383,.0000208,-8.51e-09,-6.79e-09
883,.0089394,.0236216,-.000473,-.000848,.0000204,.0000265,-5.69e-09,-8.71e-09
884,.0047382,.0191331,-.0000715,-.000557,8.29e-07,.000029,-2.61e-09,-8.91e-09
885,.0180275,.0289325,-.0006981,-.0008187,4.87e-06,.0000321,-1.53e-09,-1.13e-08
886,.0072061,.0309933,-.0002219,-.0008936,-3.52e-06,.0000103,-4.22e-10,-2.19e-09
887,.0123424,.0220482,-.0005361,-.0007837,-4.88e-06,.0000466,7.61e-10,-1.23e-08
888,.0100137,-.0112126,-.000282,.0000472,-2.57e-06,2.24e-06,-5.05e-10,-3.52e-09
889,.010645,.0504274,-.0002844,-.0012902,-.0000271,.0000289,3.21e-09,-7.52e-09
890,.0184255,.0481127,-.0004942,-.0012841,.0000178,.0000213,-5.63e-09,-5.63e-09
891,.0094749,.0486572,-.0005162,-.0012348,.0000298,.000036,-6.52e-09,-8.79e-09
892,.0129696,.006937,-.0005563,-.0004259,.0000161,.0000227,-9.05e-09,-6.82e-09
893,.0062826,.0234909,-.0002142,-.0007395,-.0000372,.0000261,5.16e-09,-9.13e-09
894,.0118238,.0152196,-.000424,-.0006549,1.93e-06,2.83e-06,-1.62e-09,-3.00e-09
895,.005052,.025047,-.0002455,-.0009421,.0000134,9.51e-06,-6.89e-09,-3.49e-09
896,.0123158,.0194264,-.000542,-.000614,.000014,.0000174,-9.11e-09,-6.06e-09
897,-.0006602,.034044,-.0000834,-.0008574,8.23e-06,.0000126,-1.31e-09,-2.94e-09
898,.0028149,.0533335,-.0001458,-.0014664,.0000229,.0000317,-4.46e-09,-7.68e-09
899,.0041598,.030437,-.0001109,-.0007992,6.75e-06,.0000145,-4.64e-09,-3.57e-09
900,.0115286,.0082564,-.0004885,-.0004808,4.85e-06,.0000443,-2.80e-09,-9.69e-09
901,.0075525,.0232623,-.0002622,-.0006392,4.64e-06,.000034,-5.92e-10,-9.45e-09
902,.0059295,-.0196042,-.0000854,.000265,.0000112,.0000271,-1.06e-09,-8.54e-09
903,.0200502,.017028,-.0006439,-.0005668,-.0000181,.0000234,3.61e-09,-8.50e-09
904,.0254391,.0277075,-.000973,-.0007411,.0000133,7.62e-06,-3.65e-09,-5.49e-09
905,.0116651,.0362361,-.000416,-.0009049,1.80e-06,.0000369,-2.86e-09,-9.44e-09
906,.0197978,-.0113746,-.0007361,-.0000886,-4.39e-06,.0000384,2.24e-09,-1.09e-08
907,.0109409,.0628256,-.000421,-.001476,1.36e-06,.0000289,-1.83e-09,-7.17e-09
908,.0121229,.0346264,-.0004756,-.0008973,.000013,.0000221,-6.31e-09,-5.93e-09
909,.0150508,.0449143,-.0004749,-.0010754,.0000235,.0000272,-8.67e-09,-8.96e-09
910,.0118915,.009064,-.0005092,-.0005374,3.96e-06,.000011,-2.50e-09,-3.42e-09
911,.0042821,.0166944,-.0000766,-.0006211,.0000215,.0000389,-3.66e-09,-9.97e-09
912,.0078099,.0400592,-.0002358,-.0010575,-1.02e-06,.0000229,-7.58e-10,-8.00e-09
913,.018514,.0301249,-.0008137,-.0008178,.0000128,.0000277,-7.22e-09,-7.14e-09
914,.0064944,.0171337,-.0001338,-.0006195,-.0000134,.0000366,1.07e-09,-9.75e-09
915,.0049433,.0160483,-.0001479,-.0006542,-7.79e-06,.0000286,2.08e-09,-1.10e-08
916,.0105136,.0170484,-.0003727,-.0006784,-.0000125,.0000231,8.25e-10,-6.75e-09
917,.0068358,.0239112,-.0002206,-.0006901,-.0000131,.0000264,3.48e-09,-8.15e-09
918,.0185988,.0248712,-.0007677,-.0008375,-.0000248,.000026,8.60e-09,-7.98e-09
919,.0113315,.0327776,-.0004973,-.0010102,-.0000152,.0000201,6.11e-09,-6.64e-09
920,.0122562,.0341888,-.0005096,-.0009793,-8.44e-06,.0000341,-1.52e-09,-8.97e-09
921,.0083069,.0151332,-.0003379,-.0005948,-3.99e-06,.0000394,-2.14e-09,-8.27e-09
922,.0070264,.0221297,-.0001605,-.0006839,-9.98e-06,.0000371,-6.74e-10,-8.83e-09
923,.0005773,.0264978,.0000569,-.0007508,-1.48e-06,.0000264,8.78e-10,-6.07e-09
924,.0008374,.0315422,.0000208,-.0009374,-3.05e-06,.0000221,3.40e-10,-5.46e-09
