run,temp,temppoor,L1temp,L1temppoor,L2temp,L2temppoor,L3temp,L3temppoor,L4temp,L4temppoor,L5temp,L5temppoor,temp2,temp2poor,L1temp2,L1temp2poor,L2temp2,L2temp2poor,L3temp2,L3temp2poor,L4temp2,L4temp2poor,L5temp2,L5temp2poor,tlin,tlinpoor,tsq,tsqpoor
89,.0190142,.0150671,-.0099622,-.0133742,-.010791,.0000102,-.0015768,-.0039468,-.0043345,.0134206,.0076762,.0107492,-.0007867,-.0004929,.000283,.0004812,.0004177,.0000825,-.0001191,-.0000845,.0001346,-.0000918,-.0001747,-.0003291,.0000259,.0219262,-.0002452,-.0004347
90,.0199554,-.0115452,-.012675,.0087257,-.0075275,-.0445304,-.0018928,.0243024,-.0001006,-.0181281,.0044405,-.003269,-.0007702,-.0001334,.0004945,3.06e-06,.0002384,.0007919,-.0000894,-.0006413,-4.08e-06,.0004415,-.0001193,-3.07e-06,.0021999,-.0444445,-.0002501,.0004587
91,.0105045,.0331101,-.0107484,-.008903,-.0086424,.0169513,-.0057623,-.0220697,-.0016871,.0078446,.0101362,-.0060062,-.0005637,-.0007635,.0003522,.0002991,.0001923,-.0003645,7.84e-06,.0002998,-.0000114,-.0000945,-.0003056,.0000892,-.0061995,.020927,-.0003282,-.0005344
92,.0182197,-.0199111,-.0061815,-.0080717,-.0102451,-.0570778,-.0072618,.0037829,.0036402,-.0282403,.0067157,.0070868,-.000641,.0001112,.0002729,.000275,.0004262,.0011364,.0001426,-.0002695,-.0001058,.0007448,-.000176,-.0002787,.0048872,-.1024312,-.0000811,.0017192
93,.0031222,.0160465,-.0185004,-.0112951,-.0111673,.0045345,-.0034911,.0031109,-.0073738,.0218596,.0119153,.0038716,-.0002435,-.000588,.0006298,.0005131,.0003444,-.0002179,-.0001301,-.0002685,.0003078,-.0002948,-.0004771,-.0001647,-.0254952,.0381282,.0004314,-.0010208
94,.0039932,.0091313,-.0086236,-.0164456,-.0071162,-.0111509,.0002059,.0020418,-.0031072,.0065659,.0013054,.0135587,-.0001802,-.000371,.0001956,.000494,.0002826,.0002142,-.0002684,-.0001437,.0000446,-.0000492,-.0000354,-.0002699,-.0133424,.0037011,.0000388,-.0001257
95,.0176647,-.0077806,-.0093918,-.0180392,-.0124333,.0262625,-.0045916,-.0219635,.0031905,-.0006903,.0056046,-.0053045,-.0010469,.0000354,.0002384,.0005674,.0004616,-.0006053,-.0000184,.0003837,-.0002481,.0000484,.0001333,.000139,.0000431,-.0275156,-.0004802,.0005686
96,.0084069,-.0120709,-.0081455,-.0044776,-.0075515,-.045923,-.0060916,.0121606,-.0030399,-.0148655,-.0009673,.0072967,-.0004473,-.0000345,.0002406,.0001745,.0002673,.000879,.0000817,-.000463,.0000747,.0004364,.0001732,-.0001896,-.017389,-.0578798,.0003903,.0008029
97,.0039778,.0045167,-.0052373,.0059327,-.0071475,-.0281758,-.0049979,-.0015058,-.0003301,.0033754,.0033526,.0038278,-.0003279,-.0002193,.0002669,-.0000728,.0002698,.0005601,.0000861,-.0001637,.0000824,.0001727,-.0000841,-.0002542,-.0103824,-.0120291,.0002933,.0000228
98,.0067113,.0105212,-.0080166,-.0067028,.0015947,-.000713,-.0026771,.0050634,.0001732,.0132941,-.0010932,.0066955,-.0004738,-.0005001,.0004016,.000393,-.000021,-.0000929,.0001044,-.0002066,.0000912,-.0002689,.0001699,-.000051,-.0033077,.0281584,.0002724,-.0007265
99,.0156302,-.0122005,-.008899,.0286747,-.0040372,-.015658,-.0016481,.0221836,-.0000579,.0071553,.0010646,-.0059782,-.0008088,-.0002201,.0003342,-.0003096,.0001195,.0002865,-.000082,-.0005097,8.01e-06,7.80e-06,.0001177,.0001203,.0020526,.0241769,-.0003113,-.0006248
100,.011556,.0062893,-.0058711,.0021416,-.0113774,-.0367906,-.0074111,.0103433,.003027,-.0162665,.0100567,.0026514,-.000545,-.0004529,.0000815,.0001225,.0003428,.0007447,.0001279,-.0003731,-.0000797,.0005165,-.0001849,-.0001192,-.0000199,-.0316316,-.0002573,.0004384
101,.0264686,.0038289,-.0083858,-.0068056,-.0047606,.0153317,-.0063575,-.015436,.0084606,.0221836,-.0023329,.0034822,-.0009955,-.0005191,.0003856,.000217,-1.02e-06,-.0004706,.0001783,.000227,-.0003557,-.0004665,.0002435,-.0000177,.0130923,.0225848,-.0005448,-.00103
102,-.0000406,.0352204,-.0112116,.0035573,-.0055243,-.0168013,-.0006716,.0113345,.0045864,-.0286628,.0048885,.0160757,-.0000346,-.0009487,.0004407,.0000326,.0001114,.000301,-.0001321,-.0003048,-.0002206,.0006829,-.0002322,-.0003869,-.0079731,.0207237,-.0000674,-.0006239
103,.0248111,-.0128868,-.01324,.0083494,-.0045659,-.016062,-.0045235,.0108941,.0015526,-.0113407,-.0064266,-.0086383,-.001051,.0000701,.0004788,.0000292,.0001772,.0002323,.0000802,-.0003819,-.0000626,.0003869,.0003178,.0002829,-.0023923,-.0296843,-.0000595,.0006195
104,.005948,.0233084,-.0111997,.0105623,-.0088395,.003103,-.0014591,-.0069308,-.0005022,-.021785,.0076792,.0211018,-.0001931,-.0008607,.0004205,-.0000164,.000329,-.0001084,-.000113,-.0001154,2.06e-06,.0005987,-.0002598,-.0005206,-.0083733,.0293596,.0001856,-.0010228
105,.0073662,-.0187149,-.0079009,-.005506,-.005555,-.0441402,-.0054609,.0035162,.0044692,-.0111353,.0081448,.0069115,-.0002691,.000091,.0003849,.000228,.0001306,.0007033,.0001529,-.0002452,-.0001042,.0003988,-.0002536,-.0002496,.0010635,-.0690687,.0000415,.0009263
106,.0096271,.015228,-.0131106,.00837,-.0115807,-.0115115,-.0075361,.0274858,-.0046545,.0033987,.0076507,.010029,-.0004622,-.0006947,.0006021,.0000522,.0003706,.0001277,.0001006,-.0005519,.0003024,-.0001164,-.0001324,-.0002919,-.019604,.053,.0007811,-.0014752
107,.0079635,-.0170655,-.0086716,-.0082404,-.006283,-.015208,-.0053139,.003174,.0005343,.0009879,.0022016,.005707,-.0004461,.000158,.0003223,.0003393,.0002434,.0002435,-.0000929,-.0002158,.0001117,.0002105,-.0000447,-.0002221,-.0095692,-.0306451,.0000937,.0005134
108,.0108208,-.0090583,-.0166496,.0110664,-.0139652,-.0194174,-.0025303,.0028006,.0002534,.0017861,.0087176,.0021731,-.0004675,-.0002084,.0004263,-.0001418,.000365,.0003194,-.0001421,-.0001519,-.0000339,.0000207,-.000195,-.0001611,-.0133534,-.0106494,-.0000471,-.0003231
109,.0205024,-.0045432,-.0095719,.0057804,-.0102189,-.0492651,-.0021008,.0138814,.0015074,-.016854,.0089328,.0110239,-.0007622,-.0002186,.0003947,.0000368,.0002894,.0010046,-.000038,-.0004338,-.0000521,.0004506,-.0002757,-.0003048,.0090511,-.0399767,-.0004438,.0005347
110,.0120049,-.0214408,-.0126781,-.0068579,-.0067814,-.0242831,-.0072257,-.0012077,.0015909,-.0074822,.0065899,.0081316,-.0004081,.0001609,.0005392,.0003903,.0001819,.0004786,.0002421,.0000339,-.0000283,.0002626,-.0002168,-.0002336,-.0064997,-.05314,.0003101,.0010928
111,.0018093,.0158271,-.0083333,.0021374,-.0033321,-.0155965,-.008027,-.0090789,-.0043671,.0010569,.0105109,.0143435,-.0001172,-.000663,.0003668,.0001802,-.000076,.000354,.0001813,.000166,.0001095,.0000208,-.0003149,-.0003532,-.0117393,.0086896,.0001496,-.0002952
112,.0120659,.005898,-.0112515,-.0050217,-.0056383,-.0315191,-.0011382,-.001072,-.0030524,-.0101595,.0043946,.0027254,-.0005666,-.000386,.0004827,.0003441,.0003288,.0005426,-.0000608,-.0001076,.0002724,.0002584,-.0001078,.000022,-.0046198,-.039149,.0003489,.0006736
113,.0096241,.0041665,-.0072341,.0105726,-.0057282,-.041707,.0037577,.0200876,.0032872,-.0128142,.0046011,.0027286,-.0003468,-.0005274,.0003601,-.0001539,.0001677,.0007325,-.0001728,-.0004672,-.0001214,.0004703,-.0000621,-.0000147,.0083078,-.016966,-.0001752,.0000396
114,.0091416,-.0378105,-.0085219,-.0229156,-.0062066,-.0027979,-.0040995,9.01e-07,-.0021715,-.0015082,-.0028574,.0051683,-.0005872,.0006683,.0004301,.0006995,.0001257,-.0000266,.000199,-.0001085,.0001971,.000306,.0001834,-.0003012,-.0147154,-.059863,.0005483,.0012375
115,.0168713,.0068436,-.001967,-.0060358,-.0031655,-.0103976,-.0080993,.0103016,.0016477,.0011035,.002374,.0256879,-.000697,-.0003328,.0000706,.0002218,.0000778,.0002451,.0002409,-.000406,-.000014,.0002772,.0000199,-.0005857,.0076611,.0275031,-.0003017,-.0005804
116,.0088548,-.0004811,-.0072778,-.0171205,-.0042018,.0299342,-.0028952,-.0085852,.0042835,.0274859,.0021751,-.015799,-.0006301,-.0003007,.00027,.0004563,.0001006,-.0007071,.0000567,.0001072,-.0001837,-.0004883,.0000433,.0002694,.0009386,.0154343,-.0003433,-.0006632
117,.0075762,-.0094054,-.0122909,.0011912,-.0068752,-.0383184,-.0053789,.0022833,.0035954,.0002036,.0025366,.0032446,-.0003039,.0000754,.0004202,.0000718,.0001709,.0007445,-.0000199,-.0001043,-.0002593,.0000403,-.0001335,-.0000949,-.0108367,-.040801,-.0001255,.0007329
118,.0068998,.0025868,-.0087894,.0054132,-.0035975,-.0354408,-.0003433,.0122438,.0028305,-.0059396,.0052594,.0150903,-.0002568,-.0003884,.0002937,-.000052,.0001093,.0007379,-.0000786,-.0002631,-.0000585,.0002856,-.0002296,-.0004418,.0022595,-.0060463,-.0002205,-.0001218
119,.0091888,-.0021119,-.0079778,.012787,-.0068387,-.0220628,-.0052761,.0189102,-.0043664,-.0066251,.0029432,.0036039,-.0003935,-.0002533,.0002842,-.0002052,.0002174,.0003743,.0001561,-.0006034,.0000589,.0003365,.0000386,-.0002244,-.012327,.0045013,.0003616,-.0005754
120,.0076262,-.0089578,-.0082955,.0059093,-.0039631,-.0309054,.0011517,.025426,.0023715,-.0189894,.0024886,.0156815,-.0004641,.0000232,.0003831,.0000919,.0001265,.0004931,-.0002258,-.0007288,.0000627,.0005647,-.0000258,-.0003789,.0013795,-.0118357,-.0001433,.0000651
121,.0067828,.0097234,-.0112339,-.0040934,-.0132376,-.0365662,-.0114016,-.0022292,.0028909,-.0086211,.0144287,-.0117132,-.000419,-.0003587,.0003992,.0002582,.000374,.0008175,.0002656,-.0000632,-.0002551,.0002822,-.000439,.0001772,-.0117707,-.0534998,-.0000743,.0011132
122,.0096586,-.0106791,-.0071369,.0021647,-.0030645,.0090771,-.0088001,.0285776,.0011594,-.0056075,.0087444,.0037525,-.0004512,-.0001168,.0002789,.0001097,.0000674,-.0002573,.00024,-.0007806,.0000438,.000325,-.0002049,-.0001363,.000561,.0272851,-.0000261,-.0008563
123,.0157969,-.002556,-.0077032,-.0065804,-.0049309,-.0384709,-.007989,.0023263,.0024302,-.0061189,-.0049064,.0078536,-.000461,-.0002282,.0003225,.0003053,.0002361,.000795,.0001956,-.0002628,-.0001019,.0001709,.0002828,-.0002701,-.0073025,-.0435463,.0004742,.0005101
124,.0106146,-.0103078,-.0123017,.0005071,-.011949,-.0324613,-.0000721,.017734,.0013814,-.0089534,.0095693,.0037303,-.000504,.0000854,.0004738,.0002335,.0004847,.0007179,-.000235,-.0006356,-.0000464,.0006554,-.000293,-.0002714,-.0027574,-.0297511,-.0001199,.0007851
125,.0094926,.00026,-.0072939,-.0100591,-.0074276,-.0125308,-.0040162,-.00907,.0031046,.0116474,.0040892,.003731,-.0005284,-.0003742,.0003844,.0004244,.0002551,.0001049,-.0000394,.0000701,-.000015,-.0001488,-.0000578,-.0000838,-.0020512,-.0160216,-1.05e-06,-7.41e-06
126,.0045663,-.0001515,-.0060493,-.0029102,.0006224,-.0211287,-.0010687,.0081757,.0053393,.0050048,.0044628,.0088828,-.0000869,-.000324,.0002102,.0001844,-.000093,.000287,-.0000703,-.0003288,-.0002495,.0000227,-.0001968,-.0001924,.0078727,-.002127,-.0004865,-.000351
127,.0105187,-.0256319,-.0059474,-.0085252,.0021371,-.0062204,.0009008,.0071114,.0002579,.0006885,.0059421,.0017761,-.000299,.0003433,.0002888,.000366,-.0001894,-.0000323,-.0000669,-.0002812,.0000899,.0001111,-.0003916,-.0000601,.0138091,-.0308016,-.0005683,.0004467
128,.0153132,.0081828,-.002704,-.0033107,-.0017364,-.0215988,.0017757,-.0153606,.0029183,-.0024012,.005085,-.0018757,-.0006841,-.0005159,.0000661,.0001997,.0000516,.0004399,-.0002603,.000201,-.0001793,.0001923,-.000164,-.0001014,.0206519,-.0363642,-.0011699,.0004156
129,.0099486,-.0115101,-.0089213,-.0036795,-.004723,-.0145862,-.0084316,.0221992,-.003394,.0103022,.0000151,-.0047412,-.000501,-.0000457,.0003492,.0002168,.0000266,.0002071,.0002814,-.0005301,-.0000562,-.0003364,.0000796,.000162,-.0155061,-.0020156,.0001795,-.0003263
130,.0062327,-.008501,-.0117621,-.0066758,-.003209,-.0314843,-.0003921,-.0027754,.0043943,-.0024635,.0043609,.0130595,-.0003702,.0000372,.0005177,.0002991,-.0000146,.0006932,.0000404,-.0000957,-.0002136,.0002326,-.0000183,-.000402,-.0003754,-.0388406,-.0000587,.0007644
131,.0101613,-.015635,-.0066478,-.0061383,-.0064074,-.0309953,-.001288,.0062584,-.0016302,-.0058514,.0051249,.0158128,-.0005951,.0001387,.0002696,.0003006,.000278,.000638,-.0000806,-.0002466,.0001486,.0003766,-.0000729,-.0003486,-.0006871,-.0365488,-.0000525,.0008587
132,.0143246,-.0052414,-.0072674,.0061246,-.0048868,-.0357731,.0028583,.0078463,.0019885,.0017013,.0032983,.002036,-.0004554,-.0001708,.0002874,-.0000492,.0001835,.0007556,-.0003132,-.0002642,-.0001218,.0000885,-.0000816,-.0000536,.0103155,-.0233063,-.0005011,.0003063
133,.0103077,.0006847,-.0079191,-.0003458,-.0087211,-.0214114,-.0064967,.0100071,.0032867,-.0054371,.0069818,.0070682,-.0003776,-.0003538,.0004224,.0001602,.0003939,.0003303,.0001685,-.0003306,-.0001356,.0003555,-.000168,-.0002333,-.0025607,-.0094343,.0003036,-.0000716
134,.010455,-.0227323,-.0057974,-.001354,.0011521,-.0435085,-.0033428,.0079978,.0119736,-.0173029,-.0002286,.0007339,-.0004792,.0002303,.0003725,.0001965,8.33e-06,.0009236,.0001526,-.0003256,-.0003104,.000571,.0000895,-.0001097,.0142117,-.076166,-.0001666,.001486
135,.0059265,.0047023,-.008435,-.0083136,-.0024903,-.0253032,.0001319,-.0092153,-.0043587,-.0020595,.0034881,.0130787,-.000352,-.0004813,.0004118,.0003914,.0000636,.0004252,-.0000367,.000081,.0003039,.000226,-.0001942,-.0003948,-.0057375,-.0271106,.0001963,.0002475
136,.0029455,-.0226088,-.0062475,-.0064833,-.0027698,-.0308552,-.0063599,-.0017522,.002123,-.0120074,.0077321,-.0067176,-.0001116,.0002483,.00023,.0002443,-.0000352,.0005624,.000219,-.0000747,-.0002158,.0006008,-.0002524,.0001296,-.0025766,-.0804246,-.0001659,.0017107
137,.0125078,-.0259282,-.0074083,-.0110351,-.0049431,-.0411423,-.000121,.0163438,.0075704,-.018604,.0038438,-.0098094,-.0005189,.0003235,.0002934,.0001712,.0001383,.0006556,-.0000687,-.0006674,-.0001909,.0006922,-.0000511,.0001462,.0114496,-.0901751,-.000398,.0013213
138,.0099333,-.0078448,-.012113,.0000152,-.0127843,-.020458,-.0060572,-.0149791,.0033497,-.0124993,.0033882,-.0061264,-.0005738,.000074,.0004923,.0001256,.0003951,.0004107,.0000168,.0001728,-.0001985,.0004869,-.0000154,6.32e-07,-.0142834,-.0618924,.0001164,.0012707
139,.0099706,-.0077028,-.008068,.0002519,-.0061836,-.0309359,.0023395,.011624,-.0034838,.003105,.0002283,.0036953,-.0004873,-.000098,.0002759,.0001185,.0002652,.000647,-.0002833,-.0003034,.0001374,9.72e-07,.0000231,-.000165,-.005197,-.0199625,-.000069,.0002001
140,.0057172,-.0117575,-.0060387,.0029583,-.0047148,-.0354034,-.0084645,.0124272,.0048847,-.0044475,.0082328,.0049627,-.0002927,-.000049,.0002746,.0001024,.0000152,.0005705,.0003257,-.000432,-.0002432,.0001507,-.0001999,-.0002518,-.0003833,-.0312601,-.0001204,.0000909
141,.0080647,.0032471,-.0066118,.0143296,-.0059423,-.0378828,-.0023286,.0344676,-.0047897,-.013629,.0024774,-.0075757,-.0003498,-.0004128,.000346,-.0001322,.0002501,.0006893,.0000511,-.0007986,.0003068,.0003302,-2.02e-06,.0001302,-.0091303,-.0070432,.0006021,-.0001937
142,.009681,.0121479,-.0130482,.0016027,-.0113273,-.0009862,-.0109596,.0379957,.0027934,-.0116205,.0055336,-.0029023,-.0002157,-.0004885,.0004793,.0000231,.0002578,-.000043,.0003302,-.0010144,-.0001883,.000499,-.0002006,.0001044,-.0173271,.0362372,.0004627,-.0009194
143,.0092977,-.0167221,-.0100736,-.0027706,-.0105537,-.0512731,-.004892,-.0035278,.0017685,-.0160773,.0100216,.0060271,-.0004758,.0000138,.0003112,.0001179,.00024,.0010847,-5.51e-06,-.000015,-.0000551,.000591,-.0002184,-.0002499,-.0044315,-.0843439,-.0002037,.0015425
144,.0042311,.0000871,-.018035,-.0061832,-.0085936,-.0358645,-.0063869,.0034853,-.0058497,-.0080674,.0171311,.0126442,-.0001994,-.0002535,.0005806,.0002802,.0002762,.000676,9.70e-06,-.0002821,.0002817,.0003135,-.0005661,-.0002993,-.0175029,-.0338985,.0003828,.0004348
145,.0091555,-.0002711,-.0106979,-.0002815,-.0102918,-.0266556,-.0048413,-.0013193,.0053661,.0066313,.0038785,.0092611,-.000419,-.0001954,.0004067,.0002021,.0002586,.000592,.0002413,.0000568,-.0002875,.0001338,-.0000467,-.0002011,-.0074309,-.0126351,.0001533,.0005882
146,.013997,-.0087478,-.0065946,-.0072996,-.0095283,.0024404,.0013694,-.0103423,-.0010808,.0071159,.0037491,.0153609,-.0006409,-.000062,.0003075,.0002923,.0004712,-.0001411,-.0002462,.0000297,.0002455,.0000323,-.0001395,-.0004268,.0019118,-.0014724,-2.32e-06,-.0002756
147,.0113569,.0064104,-.0083269,-.0033496,-.0112499,-.0154887,-.0034249,.0032001,.0032534,.0144069,.0063693,.009422,-.0004165,-.0003532,.0003269,.0000854,.0002613,.0002271,.0000236,-.0001057,-.0002179,-.0001342,-.0002079,-.0003249,-.002022,.014601,-.0002305,-.0006055
148,.0084136,.0060312,-.0077541,.0017742,-.0051089,-.0322959,-.0071651,.016665,.0033816,-.0054832,.0073843,.0085023,-.0003203,-.0004115,.0003742,.0000573,.0000391,.0006033,.0002645,-.0005263,-.0001588,.0002445,-.0002382,-.0002549,-.0008486,-.0048065,-.0000395,-.0002876
149,.0040574,.0037216,-.0117224,.0166781,-.008331,.0042986,-.0059224,.0183369,-.0005109,.0127524,.0067995,.0012658,-.0002134,-.0001967,.0004981,-.0001456,.0002036,-.0001381,.0001343,-.0005018,-.0000162,-.0001427,-.000144,-.0000376,-.0156298,.0570535,.0004624,-.0011625
150,.005499,-.0097061,-.0086388,-.0105498,-.0033315,-.0027533,.0007745,-.0072013,-.0009507,-.0073858,.0060842,-.00326,-.0003374,.0000337,.0003361,.0003078,.0000886,.0000405,-.000178,-.0000149,6.69e-06,.0002742,-.0002498,-.0000277,-.0005633,-.0408563,-.0003338,.0006136
151,.0126242,-.0233185,-.0070291,.0181969,-.0056959,-.0385489,-.0054001,.0317433,.0018072,-.0197021,.0030939,-.001863,-.00039,.0003517,.0002492,-.0002598,.0001755,.0007255,.0001494,-.000836,-.0001208,.0005224,-7.42e-06,.00006,-.0005999,-.0334923,.0000558,.0005638
152,.0078641,-.0077782,-.0090672,-.0035071,-.0082916,-.0322447,-.0031644,-.0084234,-.0026866,-.0047518,.0055595,.0048111,-.000503,-.0001714,.0003394,.0003248,.0002651,.0005741,-.0000891,.0000625,.0002053,.0002437,-.0000945,-.0001137,-.0097862,-.0518942,.0001231,.00092
153,.0120018,.0053538,-.0160875,.0030445,-.0062322,-.0309196,.0020323,.0004541,-.0029548,-.0041347,.0068481,.0092185,-.0006241,-.0003097,.0005532,.0001823,.0001858,.0007012,-.0003084,-.0001213,.0001035,.000198,-.0001363,-.000261,-.0043922,-.0169834,-.0002263,.0003894
154,.011214,.0104316,-.009395,-.0039495,-.0018422,-.0242493,-.0004399,.0079973,.0003749,.0040018,.0041171,.0218753,-.0004823,-.0005806,.0004131,.0003076,.0001122,.0003667,-.000147,-.0002085,.0000503,-.0000281,-.0001103,-.0004329,.004029,.0161071,-.0001639,-.0005757
155,.0078877,-.00926,-.0071668,-.0084418,-.005749,-.0241581,-.0049486,-.0044147,-.0035361,.0066059,.0050479,.0064018,-.0002968,-.000077,.0003228,.0003838,.0001932,.0005544,.0000814,.0001206,.0002449,-.0000436,-.000275,-.000277,-.0084649,-.0332669,.0002706,.0006614
156,.0072528,-.000199,-.0045829,.0136793,-.0075228,-.0516382,-.0089068,.0197018,.0016788,-.0219644,.008466,.0012223,-.0002585,-.0002645,.0002555,-.0002009,.0002528,.0010361,.0002794,-.0005962,.0000171,.000697,-.0002692,-.0002392,-.0036149,-.0391982,.000277,.0004324
157,.0116308,.0415545,-.0064381,-.011435,-.002896,.0160621,-.0079185,-.0366959,.003163,.0337708,.0031128,-.0183265,-.0006461,-.0010806,.0003055,.0003796,.0001159,-.0005018,.0002738,.0005906,-.0000872,-.0006948,-2.05e-06,.0002204,.000654,.02493,-.0000402,-.0010866
158,.0039834,-.0032989,-.0092794,.0014545,-.0077307,-.0275949,-.0078847,.0158806,-.0012173,-.0006043,.0095376,.0089517,-.0001424,-.0000996,.0003088,.00003,.0002243,.000524,.0001051,-.0005078,-.0000844,.0001098,-.0002627,-.0003363,-.0125912,-.0052114,.0001487,-.0002798
159,.0095169,.0053552,-.0110905,-.0043365,-.0082884,-.0231556,.0044918,.0042883,.0068195,.0058704,.0102238,.0203568,-.0003149,-.0002005,.0004271,.0001483,.0002575,.0004098,-.0001959,-.0001997,-.00004,.0000107,-.0003065,-.0005723,.0116729,.0083787,-.0001728,-.0004037
160,.005931,-.0374944,-.0090584,.0065355,-.0064714,-.032216,-.0005704,.0030559,-.0036443,-.0172731,.0020957,-.0019907,-.000346,.0007216,.000417,-.0000572,.0002428,.0004655,-.0000286,-.0002967,.0002533,.0005699,.0000106,-.000061,-.0117178,-.0793828,.0005491,.0013421
161,.0142416,-.0031131,-.0119745,-.0120168,-.0030554,-.0221406,-.0129437,-.0060413,-.0014269,-.0014649,.0002813,.0068665,-.0007483,-.000154,.0004526,.0004161,-.0000352,.000408,.0004537,-.0001506,-.0000221,.0001798,.0003074,-.0001496,-.0148777,-.0379101,.000408,.0005497
162,.0058666,-.01976,-.006057,-.0142174,-.0006255,-.0174718,-.0063266,.004144,.0029902,-.0029264,.0035139,.0025571,-.0000643,.0002008,.0002792,.0003581,-.0001468,.0003752,.0003093,-.0001626,-.000052,.0001643,-.0000566,-.0000377,-.0006384,-.0476745,.0002688,.0008981
163,.0087451,.0167151,-.0049709,.0105265,-.0000377,-.023273,-.0000353,.0309539,.0010817,-.0172579,.000776,.0227411,-.0003256,-.00064,.0003029,-.0000626,.0000362,.0004704,-.0001089,-.0008572,-.0000447,.0004842,.000066,-.000556,.0055589,.0404057,-.000074,-.0011611
164,.0194498,.0643614,-.0035097,.0450107,-.0072788,-.0087163,.0052593,.0456233,.0048901,-.0366673,.0016814,-.0112433,-.0009431,-.0016591,.0001466,-.0007806,.0003333,.0001229,-.000365,-.0010813,-.0001494,.0009882,.0001176,.0001716,.0204921,.0983685,-.00086,-.0022384
165,.0082886,-.0226644,-.0023044,-.0070892,.0002919,.0394266,.0004764,.0098192,.0060537,.0006045,.0028576,.0029717,-.0003833,.0003381,.0002056,.0002361,.0000559,-.0007746,-.0000241,-.0003374,-.0001998,.000317,-.0001061,-.0002811,.0156638,.0230683,-.0004519,-.0005019
166,.0097269,.0195632,-.0046861,.012209,-.0091387,-.0035226,-.0081832,.0209838,.0008979,.000925,.0110993,.0036137,-.0003323,-.0005019,.0001654,-.000214,.0002956,.0000227,.0001928,-.0005736,.000134,.0001982,-.0005174,-.0001132,-.0002839,.053772,-.0000619,-.0011818
167,.0039743,-.005606,-.0084011,-.002697,-.0073561,-.013708,-.0082719,-.0006704,.0021908,.0037225,.0115578,.0024035,-.0001308,-.0002302,.0002245,.0001989,.0000692,.0003076,.0001615,-.0000213,-.0002651,.0001194,-.0004719,-.0000561,-.0063061,-.0165553,-.0004127,.0003183
