run,temp,L1temp,L2temp,L3temp,L4temp,L5temp,temp2,L1temp2,L2temp2,L3temp2,L4temp2,L5temp2,tlin,tsq
353,.011244,-.0072936,-.008022,-.0024027,.0008463,.0064742,-.0006091,.0003007,.0001494,-.0000459,-.0000656,-.0001697,.0008461,-.0004401
354,.0016299,-.0030369,-.0093077,.0024007,-.0024459,-.0021792,-.0002004,.0001802,.0001688,-.0001128,.0001493,.0000623,-.0129391,.0002474
355,.006558,-.005551,-.0093491,-.0016682,-.0038547,-.0004785,-.0003486,.000234,.0002303,-.0000685,.0000984,-.0000774,-.0143436,.0000682
356,.0071328,-.0070338,-.0082826,-.0041207,-.0062929,-.0003503,-.0002804,.000169,.0001402,-.0000205,.0001832,3.90e-06,-.0189474,.0001953
357,.0068097,-.0098626,-.0093254,-.002818,-.002013,.0051244,-.0002688,.0002963,.0002471,-.0001124,.0001319,-.0002425,-.0120848,.0000515
358,.0136804,-.0060463,.0008077,-.004259,.000228,.0016377,-.0006164,.000279,-.0000259,.0000177,.0000998,-.000048,.0060484,-.0002938
359,.0046612,-.0070959,-.0009468,.0000544,.0030343,.0052586,-.000305,.0003884,.0000855,-.0000699,4.33e-06,-.000173,.0049658,-.0000696
360,.0031392,-.0081387,-.0115681,-.001235,-.0061313,.0010794,-.0003808,.0003859,.0002817,-.0000572,.0002287,-.0000738,-.0228546,.0003845
361,.0081284,-.0017935,-.0067488,-.0014844,-.0013379,-.0031982,-.000423,.0001398,.0001496,4.13e-06,-5.16e-06,.0001785,-.0064343,.0000438
362,.0037969,-.0101224,-.0081487,.0019018,-.0013055,.0053196,-.0003254,.0003139,.0002001,-.0002179,.0000428,-.0001798,-.0085583,-.0001664
363,.0104692,-.0038449,-.005682,-.0008325,-.0019744,-.0010396,-.0005141,.0002206,.0000568,-.0001069,.0001046,.0000252,-.0029041,-.0002138
364,.0101616,-.0116781,-.013634,-.0073866,-.0047445,.0139402,-.0005132,.0004501,.0003376,-.0000568,.0003182,-.0004002,-.0133415,.0001357
365,.0109992,-.0020693,-.0021986,.0004333,-.005274,-.001021,-.0004081,.0001693,.0000538,-.000124,.0002313,-.0000365,.0008695,-.0001141
366,.0108805,-.0016102,-.0020436,.001612,-.0026393,.0016918,-.0005324,.0001996,-.0000691,-.0001048,.0000472,-.0000377,.0078911,-.0004972
367,.0102336,-.0043435,-.0079381,-.0011065,.0013897,.0062052,-.0004665,.0001662,.0001836,-.0001173,.0001381,-.0002305,.0044404,-.0003263
368,.0073562,-.0102598,-.0096873,-.0044705,-.0017662,.0067141,-.0003813,.0003833,.000295,.0000375,.0000936,-.0002212,-.0121135,.0002069
369,.0115679,-.0037289,-.0050554,.0002865,-.0011325,-.0011939,-.0004644,.0001846,.0001908,-.0001288,.0001977,.0000879,.0007439,.0000679
370,.0077375,-.0074255,-.0087199,-.0018911,-.0023218,.0058821,-.0003609,.00027,.0001537,-.0001391,.0001839,-.0002283,-.0067387,-.0001205
371,.0162202,-.0032087,-.00612,.0102525,-.0041543,.004455,-.0005845,.0002726,.000124,-.0004181,.0002198,-.0002756,.0174448,-.0006618
372,-7.72e-06,-.0064575,-.0076514,-.0053056,-.0057265,.0064076,-.0001687,.0003571,.0002079,8.28e-06,.0002559,-.000216,-.0187411,.0004445
373,.0035026,-.0028916,-.0131457,.0002023,-.0032414,.0101241,-.0002552,.0001723,.0002226,-.0000701,.0002255,-.0003789,-.0054498,-.0000838
374,.0097558,-.0054878,-.0062521,.0011181,-.0037434,-.0007306,-.0004274,.0002604,.0002147,-.0000907,.0002403,.0000138,-.00534,.0002111
375,.0165053,-.0049576,-.0052671,.0021398,-.0008884,.0048896,-.0006905,.0002482,.0000796,-.0002453,.0001708,-.0001646,.0124215,-.0006017
376,.0089124,-.0052887,-.0014553,.0013611,-.0018718,-.0020466,-.0004011,.0002714,.000122,-.0002137,.0001592,-.0000225,-.000389,-.0000846
377,.0081443,-.0029095,-.0063362,-.0022782,-.0014411,-.0009916,-.0004225,.0001162,.0000726,-.0000928,.0000946,3.84e-06,-.0058124,-.0002281
378,.0164709,-.005041,-.0070727,-.000293,.0028138,.0039256,-.000568,.0002334,.0001439,-.0001595,.0000199,-.0000439,.0108036,-.0003743
379,.0103641,-.0049246,-.0084466,-.0043458,-.0018132,.0013057,-.0005794,.0002301,.000275,8.15e-06,.0001313,9.06e-06,-.0078604,.0000742
380,.0099223,-.0059855,-.004156,-.0032659,.0028143,.002949,-.0004376,.0002127,.0000764,-.000031,.0000192,-.0000289,.0022781,-.0001893
381,.0168989,.0004833,-.0030933,.0059644,-.0004965,.0014777,-.0006061,.0000754,.000049,-.0003159,.0000913,-.0000918,.0212345,-.0007982
382,.0064449,-.0068245,-.0054675,-.0023753,-.0026462,.0059498,-.000335,.0003033,.0000679,-.0000607,.0001457,-.0001589,-.0049189,-.0000376
383,.0109523,-.0059979,-.0033059,-.0032189,-.0044301,.002531,-.0004388,.0001784,.0000404,.000056,.0001336,-.0001485,-.0034693,-.0001789
384,.0080748,-.0024076,-.0076579,-.0006219,-.000543,-.0013092,-.0002979,.0001907,.0002386,-.000142,.0001806,-.0000351,-.0044648,.0001348
385,.0121121,-.0033141,-.0063949,-.0018954,-.0002458,.0056604,-.0006444,.0002321,.0001359,-8.80e-06,.0001797,-.0001943,.0059223,-.0002999
386,.0110217,-.0035654,-.0036554,-.000854,.0003623,.0007702,-.0006736,.0003067,-2.10e-06,-.0000436,.000012,-8.55e-06,.0040793,-.0004091
387,.0090893,-.010027,-.0047659,-.0033295,-.0014879,.0091526,-.0003702,.0003808,.0001401,.000018,.000064,-.0002676,-.0013684,-.0000347
388,.0068097,-.0093208,-.0067063,8.70e-06,-.0078664,.0017916,-.0003891,.0003354,.0001248,-.0001881,.0002813,-.0001675,-.0152835,-3.16e-06
389,.0096662,-.0041098,-.0109442,-.0009147,-.0043103,.0056125,-.0004026,.0001202,.0002897,-.0000574,.0002318,-.0001917,-.0050003,-.00001
390,.0110159,-.0013913,-.0063989,-.0011972,.0041851,-.0010212,-.0004793,.000164,.000058,-.0001344,.0000249,.0000323,.0051924,-.0003345
391,.0078328,-.0006513,-.0057207,.0038506,-.0095828,-.0081384,-.0004301,.0001306,.0001511,-.00021,.0003175,.0001988,-.0124098,.000158
392,.0041162,-.0081498,-.0023488,-.0019176,.0007586,-.0001664,-.0002247,.0003279,-.0000161,-.0001033,.0000824,-.0000591,-.0077078,7.15e-06
393,.0120617,.0000878,-.0079227,-.0004967,.0028002,-.0057622,-.0004449,.0001256,.0000351,.0000137,-.0001042,.0001367,.0007681,-.000238
394,.0066958,-.0003815,-.0094576,-.0022719,-.0002212,-.0037074,-.0003221,.0000374,.0002597,-.0000522,.0000631,.0001332,-.0093437,.000119
395,.008726,-.0044723,-.0123274,-.0038901,-.0080606,.0033179,-.0003907,.0001832,.0002893,-.0000343,.0003277,-.0001542,-.0167065,.000221
396,.0099398,-.0062133,-.0099729,-.0004248,-.0033183,.0036022,-.0004636,.0002804,.0001353,-.0001472,.0002748,-.0000688,-.0063873,.0000109
397,.0088673,-.0029887,-.00414,.0022939,-.0020777,-.0039578,-.0004649,.0002105,.0000706,-.0002864,.0001585,-.0000214,-.0020029,-.0003332
398,-.0007829,-.0032718,.0027223,-.0012693,-.0063694,-.0029519,-.0001228,.0002258,-.0000847,-.0000131,.0002723,.0000271,-.011923,.0003046
399,.0120318,-.009337,-.0160119,-.0050688,-.0021749,.0114389,-.0005,.0003773,.0004555,-2.30e-06,.00013,-.0003461,-.0091219,.0001144
400,.0096163,-.0022611,-.0113054,-.0008051,-.0014148,-.0013017,-.000553,.0001354,.0002335,-.0000786,.0001375,.0000667,-.0074718,-.0000584
401,.0131636,-.0088253,-.0101352,-.0013941,-.0025247,.0056795,-.0006112,.0003356,.0002443,-.0001365,.0000587,-.0001187,-.0040363,-.0002278
402,.0111524,-.0017889,-.0074885,.0007501,-.0016632,.0019374,-.0006301,.0001912,.000133,-.0002366,.0002603,-.0000914,.0028993,-.0003736
403,.0039109,-.0051297,-.0071871,-.0007261,-.0025423,.0001694,-.0002891,.000256,.0001003,-.0000934,.0001002,-.0000955,-.0115048,-.0000215
404,.0095852,-.0095235,-.0103856,.0006212,-.0106394,.0034843,-.0004101,.0004057,.0001955,-.0001464,.0004181,-.0001463,-.0168578,.0003165
405,.0100949,-.0013714,-.0045323,-.0014381,-.0007862,-.0008553,-.0005754,.0001962,.0000882,4.93e-06,.0001309,.0000189,.0011116,-.0001362
406,.0121235,-.0001231,-.0034568,-.0000693,.0048327,.0040763,-.0004741,-.0000392,-5.52e-06,-.000068,-.0001587,-.0000379,.0173834,-.0007834
407,.0049393,-.0051409,-.0079891,-.0017889,-.0054829,-.0008731,-.0002787,.0001663,.0002481,-.000131,.0003093,4.99e-06,-.0163356,.0003191
408,.0144249,-.004426,-.0015072,-.0048319,.0002541,-.000651,-.0005061,.0002558,.0000867,.0000347,.0000441,.0000104,.0032629,-.0000745
409,.0088393,-.0035547,-.0059187,-.0031442,-.0034106,.001025,-.0003874,.0001935,.0002115,-.0000361,.0001568,-.0000558,-.0061639,.0000823
410,.0062836,-.0005791,-.0085417,-.0039327,-.0046277,.0002839,-.0003169,.0001357,.0002265,.0000121,.0003256,-.0000729,-.0111137,.00031
411,.0042046,-.0055536,-.0134595,.0038587,-.0044453,.0095746,-.0003499,.0002358,.0003139,-.0002784,.0002824,-.0002933,-.0058205,-.0000895
412,.0097488,-.0132016,-.0131127,.0009471,-.0057783,.0117913,-.0004348,.0003665,.0002474,-.0002441,.0002119,-.0004092,-.0096053,-.0002622
413,.0095899,-.0051617,-.0030552,.0001275,.0004039,.0077416,-.0005459,.0002395,.0000488,-.0000983,.0000634,-.0002711,.009646,-.0005636
414,.0043649,-.0068952,-.0067295,-.0001608,-.003076,.0041361,-.0003298,.0002768,.0001758,-.0001517,.0001357,-.0001151,-.0083605,-8.19e-06
415,.0103026,-.0062833,-.0040518,.0004551,.0023137,.0049404,-.0005272,.0002463,.0000332,-.0001215,-.000027,-.0001309,.0076766,-.0005271
416,.0066029,-.0084346,-.0068786,-.0013708,-.0058404,-.0016689,-.000373,.0002923,.0001292,-.0001585,.0001818,-.0000346,-.0175905,.0000371
417,.0079946,-.0065181,-.0080246,-.0032242,.0026837,.0076535,-.0003694,.00022,.0000972,-.0000538,-.0000646,-.0002655,.0005649,-.0004362
418,.0071185,-.0054694,-.0041711,-.0009275,-.0064212,.0019695,-.0004685,.0001743,.0001125,-.0001758,.0003284,-.0000876,-.0079012,-.0001167
419,.0047582,-.0028406,-.0038251,-.0031694,-.0020856,-.0039181,-.0003341,.0001672,.0000825,.0000399,.0000214,.0001682,-.0110807,.000145
420,.0089733,-.0036628,-.00165,-.0004405,-.0017154,-.0001976,-.0003881,.0002629,-.00005,-.0000539,.0001875,.0000783,.001307,.0000366
421,.0088234,.002015,-.0030836,.0012649,-.0017317,.0000754,-.0004424,.0000815,-.0000281,-.0002197,.0002133,-.0000754,.0073633,-.0004707
422,.0082543,-.0057567,-.0105898,.0009807,-.0056943,.0036301,-.000554,.0002203,.0002249,-.0001306,.0002447,-.0000898,-.0091757,-.0000846
423,.0076919,-.0012553,-.0062906,-.0004698,.0023222,-.0017451,-.0004211,.0001522,.000077,-.0001198,.0000491,.0000411,.0002533,-.0002217
424,.0094094,-.0080606,-.0050146,-.0049442,-.0040914,.0076545,-.0005406,.0003257,.0001814,.0000652,.0001179,-.000204,-.005047,-.0000543
425,.0104277,-.0036379,-.0067818,-.0009674,.0023871,-.0045781,-.0003856,.0001305,.0001332,-.0000726,.0000451,.0002359,-.0031503,.0000865
426,.0070151,-.0042942,-.0070363,.0013523,-.0031475,.0005949,-.0003719,.0002813,.0001792,-.0002236,.0002145,-.0001498,-.0055156,-.0000703
427,.0088013,-.0068805,-.0031785,.0009231,-.0017245,.0061903,-.0005214,.0003761,.0000492,-.0002051,.0001193,-.0003066,.0041312,-.0004885
428,.0115821,-.0026965,-.0020652,-.0036221,-.001009,-.0046463,-.0004235,.0000522,.0000505,.0000539,.0000814,.0001359,-.0024571,-.0000496
429,.0080811,-.0061454,.0005397,-.0003837,.0001444,.0043845,-.0003561,.00025,-.0000388,-.000078,8.71e-06,-.000174,.0066207,-.0003882
430,.0141601,-.0061733,-.0162667,.0024342,-.0033855,.0071255,-.0005037,.0002698,.0003941,-.0002748,.0002699,-.000236,-.0021057,-.0000808
431,.0111207,-.0065642,-.0064874,.0016274,-.0021112,.0094016,-.0005128,.0003183,.0001946,-.0002314,.00018,-.0003636,.006987,-.000415
432,.0058922,-.0090053,-.0054818,-.0003665,-.0019539,.0035277,-.0002582,.0003071,.0001284,-.0000413,.0000822,-.000166,-.0073876,.0000522
433,.0084968,-.0021932,-.0029856,.0017756,-.000252,-.0015174,-.0004042,.0001725,.0000484,-.0002282,.0002746,-.0000196,.0033242,-.0001564
434,.0115981,-.0066185,.0004265,-.0039785,-.007695,.0036751,-.0004312,.0002404,.0000707,-.0000687,.0003421,-.0001103,-.0025924,.0000429
435,.0071562,-.0053867,-.0066874,-.002034,-.0013177,.003793,-.0004609,.0002261,.0001306,.0000137,.0000679,-.0000558,-.0044767,-.0000784
436,.0151289,-.0032722,-.0059114,.0026947,.0028014,-.0025444,-.0005576,.0001648,.000102,-.0001465,-.0000793,.0000223,.0088971,-.0004943
437,.0051741,-.0046648,-.0037078,-.0045365,-.0029878,-.0000403,-.0002893,.0003006,.000011,.000042,.0001645,-.0001099,-.0107632,.0001188
438,.0130515,-.0024883,-.0076426,-.0024948,-.0007443,.0020272,-.0006387,.000184,.0001585,-.0000975,.0000489,-.0000525,.0017087,-.0003972
439,.0026285,-.0150906,-.0126552,-.0060642,-.0042125,.0087342,-.0001926,.0004637,.0002618,-.000021,.0001085,-.0002056,-.0266599,.0004149
440,.0107193,-.0016002,-.000408,.0034713,-.0013379,-.0020582,-.0004301,.0001216,.0000443,-.0002808,.0001529,1.70e-06,.0087863,-.0003905
441,.0047643,-.0073082,-.0100287,-.0034088,-.0023207,.0014844,-.0003087,.0002746,.0002271,.000113,.0000921,.0000482,-.0168177,.0004463
442,.0093876,.0003202,-.0103457,-.0029626,-.0018049,-.001434,-.0004691,.0001276,.0002603,.0000284,.000129,-8.41e-06,-.0068394,.0000677
443,.0144283,-.0064558,-.0005331,-.0021301,-.0018497,-.0003437,-.0006346,.0004642,-.0000374,.000056,.0001226,.0000162,.0031159,-.000013
444,.01995,-.0024871,-.0042145,-.0013863,.0022191,-.000162,-.0008485,.0001069,.0000516,-.0000873,.0000838,.0000234,.0139191,-.0006701
445,.0120498,-.0036505,-.0025069,.0049989,-.003199,.0048019,-.0004479,.0002061,5.49e-06,-.000236,.0001012,-.0001454,.0124941,-.0005166
446,.0084978,-.0111279,-.0035958,-.0044173,-.0028592,.0041025,-.0003629,.0004014,.0000711,-.0000637,.0001341,-.0002118,-.0093998,-.0000317
447,.0113261,-.0045747,-.0055405,-.0015492,-.0031411,-.0026021,-.0004784,.0002727,.0001699,-.0001023,.0002415,.0000111,-.0060816,.0001145
448,.0153193,.0035505,-.0022122,.0050824,-.0015505,-.0014316,-.000601,.0000552,.0000485,-.0002554,.0002451,-.0000159,.0187579,-.0005236
449,.0103802,-.0035899,-.0023989,-.0005931,.000284,-.00246,-.0004744,.0002284,7.62e-06,-.0000697,.0000506,.0000411,.0016222,-.0002163
450,.004795,-.0079699,-.0069611,.0004481,-.0057049,-.0001613,-.0003119,.000314,.0001247,-.0001843,.000218,-.0000167,-.0155541,.0001439
451,.0088862,-.0002082,-.0090841,.0050943,-.0048159,-.0049387,-.0003895,.0000795,.0002491,-.0003145,.0003434,.0000316,-.0050665,-3.40e-07
452,.0106773,.0001584,-.0049581,-.000887,-.0017056,-.0007036,-.0005054,.0001015,.000161,-.0000666,.0001918,-.0000416,.0025814,-.0001592
453,.0117871,.0015967,-.0048467,-.0046026,.0007277,-.0011545,-.0005233,.0000558,.0000759,.0000723,.0000462,-.0000138,.0035078,-.000287
454,.013605,-.0074479,.0008806,-.004829,.0020485,.008815,-.0004824,.0002838,-.0000713,-9.13e-06,.0000982,-.0002482,.0130721,-.000429
455,.0105019,-.0063716,-.002501,-.0053325,.0004912,.0058326,-.0005917,.0003049,-.0000203,.0001033,.0000212,-.0001539,.0026206,-.0003364
456,.0092263,-.0055057,-.0042543,-.0015872,-.0011303,.0058147,-.0004191,.000298,.000117,-.0000785,.0001524,-.0002067,.0025636,-.0001371
457,.0075698,-.0060056,-.0087129,-.0003361,.0010957,.0042233,-.00048,.0002314,.0002187,-.000072,.0000456,-.0001037,-.0021658,-.0001601
